Molecule ChEMBL ID,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Target ChEMBL ID,Smiles
CHEMBL3640224,IC50,'=',100.0,nM,7.0,CHEMBL4822,C=C(C)COc1cnc(C(=O)Nc2cccc([C@]3(C)CCSC(N)=N3)c2)cn1
CHEMBL3703225,IC50,'=',2710.0,nM,5.57,CHEMBL4822,CC#Cc1cc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)CO3)ccn1
CHEMBL3703226,IC50,'=',1350.0,nM,5.87,CHEMBL4822,CC#Cc1cc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)CO3)ncn1
CHEMBL4085715,IC50,'=',20600.0,nM,4.69,CHEMBL4822,C[C@@]1(c2cc(CNC3CC3)c(F)cc2F)CCSC(N)=N1
CHEMBL4066885,IC50,'=',5890.0,nM,5.23,CHEMBL4822,C[C@@]1(c2cc(CNCC(F)F)c(F)cc2F)CCSC(N)=N1
CHEMBL4091480,IC50,'=',73500.0,nM,4.13,CHEMBL4822,Cc1ccc(NCc2cc([C@]3(C)CCSC(N)=N3)c(F)cc2F)nc1
CHEMBL4286331,IC50,'=',2.5,nM,8.6,CHEMBL4822,NC1=N[C@@]2(CO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1cnc(C3CCOCC3)cc12
CHEMBL4169090,IC50,'=',2200.0,nM,5.66,CHEMBL4822,COC(=O)c1cc(C)c2c(n1)sc1ccc(OC)cc12
CHEMBL2407340,IC50,'=',170.0,nM,6.77,CHEMBL4822,C=CCc1cccc(C[C@H](NC(=O)c2cc(Br)c(=O)n(CC=C)c2)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ccc(CC)cc32)c1
CHEMBL2347206,IC50,'=',46.0,nM,7.34,CHEMBL4822,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)CCOC(N)=N3)c2)nc1
CHEMBL3653401,IC50,'=',11.0,nM,7.96,CHEMBL4822,C[C@@]1(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1
CHEMBL3653419,IC50,'=',57.0,nM,7.24,CHEMBL4822,NC1=NC(CF)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)COC1
CHEMBL3653460,IC50,'=',1000.0,nM,6.0,CHEMBL4822,Cn1ccnc1C(=O)Nc1ccc(F)c([C@]2(C(F)F)COCC(N)=N2)c1
CHEMBL3914644,IC50,'=',310.0,nM,6.51,CHEMBL4822,CSCCCNc1ccc(F)c([C@]2(C)COCC(N)=N2)c1
CHEMBL3982798,IC50,'=',3710.0,nM,5.43,CHEMBL4822,CC(C)C(Nc1ccc(F)c([C@]2(C)COCC(N)=N2)c1)c1ccc(Cl)cn1
CHEMBL3672720,IC50,'=',30.0,nM,7.52,CHEMBL4822,CC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1CCC21CC1
CHEMBL3703305,IC50,'=',1110.0,nM,5.96,CHEMBL4822,CC#Cc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(CCC2)CO3)c1
CHEMBL3703315,IC50,'=',3390.0,nM,5.47,CHEMBL4822,NC1=NC2(CO1)c1cc(-c3ccccc3)ccc1OC1(CCC1)C21COC1
CHEMBL3943188,IC50,'=',23.0,nM,7.64,CHEMBL4822,CO[C@H]1CC[C@]2(CC1)Cc1cc(F)c(-c3cc(F)cc(C#N)c3)cc1C21N=C(C)C(N)=N1
CHEMBL3703205,IC50,'=',73300.0,nM,4.13,CHEMBL4822,NC1=NC2(CO1)c1cc(Br)ccc1OCC21CCCO1
CHEMBL3981855,IC50,'=',17400.0,nM,4.76,CHEMBL4822,CCCC1Oc2ccc(Br)cc2C2(COC(N)=N2)C12COC2
CHEMBL4111029,IC50,'=',1900.0,nM,5.72,CHEMBL4822,CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(N)n1
CHEMBL3983108,IC50,'=',807.0,nM,6.09,CHEMBL4822,COc1ccc(COc2ccc3c(c2)C2(N=C(N)N(C)C2=O)[C@]2(CC[C@H](OC)CC2)C3)cc1
CHEMBL3656242,IC50,'=',149.0,nM,6.83,CHEMBL4822,CN1C(=O)C2(N=C1N)c1cc(CCC3CC3)ccc1O[C@]21CC[C@@H](OC(F)F)CC1
CHEMBL3656184,IC50,'=',2.1,nM,8.68,CHEMBL4822,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(C)C1=O
CHEMBL3653353,IC50,'=',9100.0,nM,5.04,CHEMBL4822,CC1(c2cccc(NC(=O)c3cnc(-n4ccc(C(F)(F)F)n4)cn3)c2)COCC(N)=N1
CHEMBL3653355,IC50,'=',400.0,nM,6.4,CHEMBL4822,CC1(c2cccc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)c2)COCC(N)=N1
CHEMBL3653364,IC50,'=',1400.0,nM,5.85,CHEMBL4822,Cc1ccc(C(=O)Nc2cccc(C3(C)COCC(N)=N3)c2)nc1
CHEMBL3653367,IC50,'=',330.0,nM,6.48,CHEMBL4822,COc1ccc(C(=O)Nc2cccc([C@]3(C)COCC(N)=N3)c2)nc1
CHEMBL3653371,IC50,'=',560.0,nM,6.25,CHEMBL4822,NC1=NC(c2cccc(NC(=O)c3ccc(Br)cn3)c2)(C(F)F)COC1
CHEMBL3653511,IC50,'=',16.0,nM,7.8,CHEMBL4822,Cc1cc(Br)cnc1C(=O)Nc1ccc(F)c([C@]2(C(F)F)COCC(N)=N2)c1
CHEMBL3653384,IC50,'=',230.0,nM,6.64,CHEMBL4822,C[C@@]1(c2cc(Br)cc(NC(=O)c3ncc(Br)cn3)c2)COCC(N)=N1
CHEMBL3951608,IC50,'=',15.0,nM,7.82,CHEMBL4822,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)(C)C)cc1C21N=C(C)C(N)=N1
CHEMBL3653696,IC50,'=',674.0,nM,6.17,CHEMBL4822,COC1CCC2(CC1)Oc1ccc(Br)cc1C21N=C(C)C(N)=N1
CHEMBL3933883,IC50,'=',66.0,nM,7.18,CHEMBL4822,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(COCC(F)(F)F)c3)cc1C21N=C(C)C(N)=N1
CHEMBL3657445,IC50,'=',748.0,nM,6.13,CHEMBL4822,CC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1CC21CCC(C(F)F)CC1
CHEMBL3972810,IC50,'=',25.0,nM,7.6,CHEMBL4822,CCO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Cl)c3)cc1C21N=C(C)C(N)=N1
CHEMBL3653669,IC50,'=',7720.0,nM,5.11,CHEMBL4822,CC#Cc1cncc(-c2ccc3c(c2)[C@]2(N=C(C)C(N)=N2)C2(CCC(OC)CC2)C3)c1
CHEMBL3951608,IC50,'=',21.0,nM,7.68,CHEMBL4822,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)(C)C)cc1C21N=C(C)C(N)=N1
CHEMBL2152916,IC50,'=',4.8,nM,8.32,CHEMBL4822,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(C)C(N)=N1
CHEMBL3925456,IC50,'=',20.0,nM,7.7,CHEMBL4822,CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ccc(Cl)cn3)cc1C21N=C(C)C(N)=N1
CHEMBL2152917,IC50,'=',20.0,nM,7.7,CHEMBL4822,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC(C)C)cc1C21N=C(C)C(N)=N1
CHEMBL3964909,IC50,'=',121.0,nM,6.92,CHEMBL4822,CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ccc(F)cn3)cc1C21N=C(C)C(N)=N1
CHEMBL3909571,IC50,'=',19.0,nM,7.72,CHEMBL4822,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)cnc3C)cc1C21N=C(C)C(N)=N1
CHEMBL3657459,IC50,'=',1980.0,nM,5.7,CHEMBL4822,CC1=NC2(CCOc3ccc(-c4cc(C)ccc4F)cc32)N=C1N
CHEMBL2437438,IC50,'=',7500.0,nM,5.12,CHEMBL4822,CN1C(=O)C[C@@](C)([C@@H]2C[C@H]2c2cccc(-c3ccsc3)c2)N=C1N.O=C(O)C(F)(F)F
CHEMBL2434994,IC50,'=',16600.0,nM,4.78,CHEMBL4822,CC(=O)Nc1cccc(-c2cccc([C@@H]3C[C@H]3[C@]3(C)CC(=O)N(C)C(N)=N3)c2)c1.O=C(O)C(F)(F)F
CHEMBL3690089,IC50,'=',1985.0,nM,5.7,CHEMBL4822,COc1cnc(C(=O)Nc2cccc(CNc3cccnc3N)c2)cn1
CHEMBL2440151,IC50,'=',4660.0,nM,5.33,CHEMBL4822,CC1=C(C(=O)Nc2nc(C)cs2)C(c2ccccc2[N+](=O)[O-])C(C(=O)Nc2nc(C)cs2)=C(C)N1
CHEMBL2443380,IC50,'=',4270.0,nM,5.37,CHEMBL4822,CC1=C(C(=O)Nc2nc3ccccc3s2)C(c2ccccc2[N+](=O)[O-])C(C(=O)Nc2nc3ccccc3s2)=C(C)N1
CHEMBL2403763,IC50,'=',1300.0,nM,5.89,CHEMBL4822,NC1=NC2(CCc3ccc(NC(=O)c4ccc(Cl)cn4)cc32)CO1
CHEMBL2403761,IC50,'=',1020.0,nM,5.99,CHEMBL4822,CN1C(=O)C(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C1N
CHEMBL2403761,IC50,'=',340.0,nM,6.47,CHEMBL4822,CN1C(=O)C(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C1N
CHEMBL2403759,IC50,'=',200.0,nM,6.7,CHEMBL4822,C[C@@]1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)COC(N)=N1
CHEMBL2403773,IC50,'=',96.0,nM,7.02,CHEMBL4822,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)C[C@@H]2C[C@@H]2C(N)=N1
CHEMBL2403770,IC50,'=',45.0,nM,7.35,CHEMBL4822,C[C@@]1(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)COCC(N)=N1
CHEMBL2403778,IC50,'=',11.0,nM,7.96,CHEMBL4822,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)COCCC(N)=N1
CHEMBL3653664,IC50,'=',6460.0,nM,5.19,CHEMBL4822,CC1=NC2(CCOc3ccc(NC(=O)c4ccc(C)s4)cc32)N=C1N
CHEMBL3653665,IC50,'=',560.0,nM,6.25,CHEMBL4822,CC1=NC2(CCOc3ccc(NC(=O)c4ncc(Cl)cc4Cl)cc32)N=C1N
CHEMBL3653668,IC50,'=',10300.0,nM,4.99,CHEMBL4822,COC1CCC2(CC1)Cc1ccc(Br)cc1[C@@]21N=C(C)C(N)=N1
CHEMBL3349234,IC50,'=',0.57,nM,9.24,CHEMBL4822,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)C2(CCC(OC)CC2)C3)c1
CHEMBL3657456,IC50,'=',16300.0,nM,4.79,CHEMBL4822,COc1ccc(F)cc1-c1ccc2c(c1)C1(CCO2)N=C(C)C(N)=N1
CHEMBL3642642,IC50,'=',130.0,nM,6.89,CHEMBL4822,CC1(c2cccc(NC(=O)c3ccc(C(F)(F)F)cn3)c2)CCSC(N)=N1
CHEMBL3645163,IC50,'=',165.0,nM,6.78,CHEMBL4822,CC1(c2cc(Cl)cc(NC(=O)c3ccc(Br)cc3)c2)CCSC(N)=N1
CHEMBL3645173,IC50,'=',435.0,nM,6.36,CHEMBL4822,CC1(c2cccc(NC(=O)c3ccc(C(N)=O)cn3)c2)CCSC(N)=N1
CHEMBL3422238,IC50,'=',39.8,nM,7.4,CHEMBL4822,Cn1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1
CHEMBL3640281,IC50,'=',90.0,nM,7.05,CHEMBL4822,COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(C2CC2)c1Cl
CHEMBL3640287,IC50,'=',67.0,nM,7.17,CHEMBL4822,COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3F)C2)nc(C(F)(F)F)c1F
CHEMBL3645157,IC50,'=',110.0,nM,6.96,CHEMBL4822,CCCOc1cnc(C(=O)Nc2cccc([C@]3(C)CCSC(N)=N3)c2)cn1
CHEMBL3640225,IC50,'=',180.0,nM,6.75,CHEMBL4822,C[C@@]1(c2cccc(NC(=O)c3ccc(OCc4ccc(F)cc4)cn3)c2)CCSC(N)=N1
CHEMBL3640247,IC50,'=',160.0,nM,6.8,CHEMBL4822,C[C@@]1(c2cc(NC(=O)c3cnc(NCC(F)(F)F)cn3)ccc2F)CCSC(N)=N1
CHEMBL4086961,IC50,'=',1.05,nM,8.98,CHEMBL4822,CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CC(=O)N(C)C(N)=N3)c2)cn1
CHEMBL3691360,IC50,'=',826.0,nM,6.08,CHEMBL4822,NC1=N[C@@]2(c3ccccc3F)CO[C@@H](COc3ccccc3)C[C@H]2CS1
CHEMBL3691370,IC50,'=',5350.0,nM,5.27,CHEMBL4822,NC1=N[C@@]2(c3ccc(O)cc3F)COCC[C@H]2CS1
CHEMBL3642622,IC50,'=',4000.0,nM,5.4,CHEMBL4822,CC1(c2cccc(OCCCc3ccc(Cl)cc3)c2)CCSC(N)=N1
CHEMBL3642634,IC50,'=',8497.0,nM,5.07,CHEMBL4822,COCc1cc(NC(=O)c2ccc(F)cc2)cc(C2(C)CCSC(N)=N2)c1
CHEMBL3645166,IC50,'=',49.0,nM,7.31,CHEMBL4822,CC1(c2cc(Cl)cc(NC(=O)c3ccc(Cl)cn3)c2)CCSC(N)=N1
CHEMBL3650790,IC50,'=',930.0,nM,6.03,CHEMBL4822,CC1(C)Oc2ccc(-c3cc(F)ncc3Cl)cc2C2(COC(N)=N2)C12COC2
CHEMBL3650812,IC50,'=',2590.0,nM,5.59,CHEMBL4822,COC/C=C/c1ccc2c(c1)C1(COC(N)=N1)C1(COC1)C(C)(C)O2
CHEMBL3672404,IC50,'=',1400.0,nM,5.85,CHEMBL4822,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2cc(O)ccc2O)cc1O
CHEMBL3672405,IC50,'=',3400.0,nM,5.47,CHEMBL4822,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)cc(OC)c1
CHEMBL3672408,IC50,'=',1200.0,nM,5.92,CHEMBL4822,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC)c3ccccc23)ccc1O
CHEMBL3672442,IC50,'=',1200.0,nM,5.92,CHEMBL4822,COCOc1cccc(O)c1/C=C/C(=O)CC(=O)/C=C/c1ccc(OC)c(O)c1
CHEMBL3703255,IC50,'=',316.0,nM,6.5,CHEMBL4822,CC#Cc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)CO3)c1
CHEMBL3650781,IC50,'=',1593.0,nM,5.8,CHEMBL4822,CC1(C)Oc2ccc(-c3cc(F)ccn3)cc2C2(COC(N)=N2)C12COC2
CHEMBL3703270,IC50,'=',1080.0,nM,5.97,CHEMBL4822,NC1=NC2(CO1)c1cc(-c3cccnc3F)ccc1OC1(CCC1)C21COC1
CHEMBL3703286,IC50,'=',2510.0,nM,5.6,CHEMBL4822,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OC(C1CC1)C21COC1
CHEMBL3703288,IC50,'=',656.0,nM,6.18,CHEMBL4822,CCCC1Oc2ccc(-c3cncnc3)cc2C2(COC(N)=N2)C12COC2
CHEMBL3703288,IC50,'=',862.0,nM,6.06,CHEMBL4822,CCCC1Oc2ccc(-c3cncnc3)cc2C2(COC(N)=N2)C12COC2
CHEMBL3703296,IC50,'=',1610.0,nM,5.79,CHEMBL4822,NC1=NC2(CO1)c1cc(-c3cncnc3)c(F)cc1OCC21CC1
CHEMBL3650765,IC50,'=',1670.0,nM,5.78,CHEMBL4822,CCOc1cc(F)cc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C2(CCC2)O3)c1
CHEMBL3650774,IC50,'=',401.0,nM,6.4,CHEMBL4822,COc1cccc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)c1
CHEMBL3650779,IC50,'=',621.0,nM,6.21,CHEMBL4822,CC1(C)Oc2ccc(-c3cc(F)cc(F)c3)cc2C2(COC(N)=N2)C12COC2
CHEMBL4066837,IC50,'=',5.0,nM,8.3,CHEMBL4822,CC[C@H](C)Nc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@H]2CCCN2)cc(S(C)(=O)=O)n1.Cl
CHEMBL3906250,IC50,'=',57.0,nM,7.24,CHEMBL4822,NC1=N[C@](CF)(c2cc(Nc3nccc4cc(Cl)cnc34)ccc2F)C[C@@H](C(F)(F)F)O1
CHEMBL3900965,IC50,'=',4.0,nM,8.4,CHEMBL4822,CO[C@@H]1[C@@H](C)CC2(Cc3ccc(Br)cc3[C@@]23N=C(C)C(N)=N3)C[C@H]1C
CHEMBL3958521,IC50,'=',64.1,nM,7.19,CHEMBL4822,C[C@@]1(c2cc(Nc3ncc(F)c4cc(C#N)cnc34)cnc2F)C[C@@H](C(F)(F)F)OC(N)=N1
CHEMBL3985492,IC50,'=',33.0,nM,7.48,CHEMBL4822,Cc1nc(OC(F)F)cnc1C(=O)Nc1csc([C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1
CHEMBL3967984,IC50,'=',33.0,nM,7.48,CHEMBL4822,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(Cl)cn3)cs2)CO1
CHEMBL3942279,IC50,'=',3.0,nM,8.52,CHEMBL4822,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)F)cn3)ccc2F)CO1
CHEMBL3891797,IC50,'=',7290.0,nM,5.14,CHEMBL4822,COc1cc(F)c2c(c1)C1(CCOC(N)=N1)c1cc(Nc3ncccc3OCc3ccccc3)ccc1O2
CHEMBL3919324,IC50,'=',32.0,nM,7.5,CHEMBL4822,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4CCOCC4)cc(F)c2O3)cn1
CHEMBL3903132,IC50,'=',1.0,nM,9.0,CHEMBL4822,NC1=NC2(CCS1)c1cc(NC(=O)c3ccc(F)cn3)ccc1Oc1c2cc(C2=CCOCC2)nc1F
CHEMBL3973477,IC50,'=',0.9,nM,9.05,CHEMBL4822,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCCOC4)nc(F)c2O3)nc1
CHEMBL3959278,IC50,'=',29.4,nM,7.53,CHEMBL4822,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(O)cc(F)c2O3)nc1
CHEMBL4097477,IC50,'=',0.91,nM,9.04,CHEMBL4822,[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cncnc3)ccc1C[C@]21CC[C@@H](OC)[C@H](CC)C1
CHEMBL4070299,IC50,'=',1.1,nM,8.96,CHEMBL4822,[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cncnc3)ccc1C[C@@]21CC[C@H](OC)[C@@H](C)C1
CHEMBL3672698,IC50,'=',3.2,nM,8.49,CHEMBL4822,CC1=N[C@]2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1C[C@]21CC[C@@H](O)CC1
CHEMBL3672726,IC50,'=',333.0,nM,6.48,CHEMBL4822,CO[C@H]1CC[C@]2(CCc3ccc(-c4cncc(Cl)c4)cc3C23N=C(C)C(N)=N3)CC1
CHEMBL3695744,IC50,'=',1.4,nM,8.85,CHEMBL4822,CN1C(=O)CC2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1c2cc(C2=CCCOC2)nc1F
CHEMBL3703206,IC50,'=',59600.0,nM,4.22,CHEMBL4822,NC1=NC2(CO1)c1cc(Br)ccc1OCC21COC1
CHEMBL3703207,IC50,'=',33800.0,nM,4.47,CHEMBL4822,NC1=NC2(CO1)c1cc(Br)ccc1OC1(CCC1)C21COC1
CHEMBL3654220,IC50,'=',55.0,nM,7.26,CHEMBL4822,CC1N=CC([C@H]2CC3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)=N1
CHEMBL3654221,IC50,'=',260.0,nM,6.58,CHEMBL4822,Cc1csc([C@H]2CC3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1
CHEMBL3654228,IC50,'=',390.0,nM,6.41,CHEMBL4822,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ccncn3)C[C@H]2CS1
CHEMBL3653493,IC50,'=',340.0,nM,6.47,CHEMBL4822,CC(C)Oc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)cn1
CHEMBL4110279,IC50,'=',160.0,nM,6.8,CHEMBL4822,C[C@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)nc3N)ccc2F)N=C(N)OCC1(F)F
CHEMBL4111699,IC50,'=',110.0,nM,6.96,CHEMBL4822,C[C@]1(c2nc(NC(=O)c3ncc(OCF)cc3Cl)ccc2F)N=C(N)OCC1(F)F
CHEMBL3650814,IC50,'=',1080.0,nM,5.97,CHEMBL4822,CC1(C)Oc2ccc(-c3cccc(OC(F)(F)F)c3)cc2C2(COC(N)=N2)C12COC2
CHEMBL3650801,IC50,'=',588.0,nM,6.23,CHEMBL4822,CC1(C)Oc2ccc(-c3cc(C#N)ccc3F)cc2C2(COC(N)=N2)C12COC2
CHEMBL3703221,IC50,'=',4800.0,nM,5.32,CHEMBL4822,NC1=NC2(CO1)c1cc(Br)ccc1OC(CC1CC1)C21COC1
CHEMBL3703285,IC50,'=',58.0,nM,7.24,CHEMBL4822,CC#Cc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(CC)O3)c1
CHEMBL3703286,IC50,'=',1400.0,nM,5.85,CHEMBL4822,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OC(C1CC1)C21COC1
CHEMBL3650768,IC50,'=',660.0,nM,6.18,CHEMBL4822,COc1ccc(F)c(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C2(CCC2)O3)c1
CHEMBL3650807,IC50,'=',850.0,nM,6.07,CHEMBL4822,CC1(C)Oc2ccc(-c3cccc4[nH]ncc34)cc2C2(COC(N)=N2)C12COC2
CHEMBL3650823,IC50,'=',30.0,nM,7.52,CHEMBL4822,N#Cc1cnc(C(=O)Nc2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)c(Cl)c1
CHEMBL3650841,IC50,'=',6300.0,nM,5.2,CHEMBL4822,Cn1cc2cc(-c3ccc4c(c3)C3(COC(N)=N3)C3(CC3)CO4)ccc2n1
CHEMBL4110655,IC50,'=',540.0,nM,6.27,CHEMBL4822,C[C@]1(c2nc(NC(=O)c3nccnc3N)ccc2F)N=C(N)OCC1(F)F
CHEMBL2177341,IC50,'=',10400.0,nM,4.98,CHEMBL4822,COc1ccc2c(c1)[C@@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2
CHEMBL3653443,IC50,'=',6.0,nM,8.22,CHEMBL4822,Cc1c(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)oc2ccc(Br)cc12
CHEMBL3653455,IC50,'=',170.0,nM,6.77,CHEMBL4822,Cc1nc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)c(C)o1
CHEMBL2180033,IC50,'=',690.0,nM,6.16,CHEMBL4822,CC1=NC(c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)N=C1N
CHEMBL2180037,IC50,'=',79.0,nM,7.1,CHEMBL4822,CC#Cc1cncc(-c2cccc(C3(C4CC4)N=C(C)C(N)=N3)c2)c1
CHEMBL2178187,IC50,'=',1900.0,nM,5.72,CHEMBL4822,COc1ccc(-c2noc(C)c2C(=O)/N=C(\N)NCc2cc(Cl)c(NC(=O)CS(C)(=O)=O)c(Cl)c2)cc1
CHEMBL3908654,IC50,'=',1.5,nM,8.82,CHEMBL4822,NC1=NC2(CCS1)c1cc(NC(=O)c3ccc(F)cn3)ccc1Oc1c2cc(-c2ccnc(F)c2)nc1F
CHEMBL3893104,IC50,'=',2.6,nM,8.59,CHEMBL4822,NC1=NC2(CCS1)c1cc(NC(=O)c3ncc(Cl)cc3F)ccc1Oc1c2cc(C2=CCOCC2)nc1F
CHEMBL3904953,IC50,'=',6.0,nM,8.22,CHEMBL4822,NC1=N[C@@]2(c3cc(NC(=O)c4ccc(OC(F)F)cn4)ccc3F)CO[C@@H](C(F)(F)F)C[C@H]2CS1
CHEMBL3943893,IC50,'=',74.0,nM,7.13,CHEMBL4822,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(C(F)F)cn3)cs2)CO1
CHEMBL3968517,IC50,'=',0.4,nM,9.4,CHEMBL4822,CC#CCOc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(Cl)nc(F)c2O3)cn1
CHEMBL3976955,IC50,'=',40.5,nM,7.39,CHEMBL4822,COc1cc(F)c2c(c1)C1(CCSC(N)=N1)c1cc(NC(=O)c3cnc(OC)cn3)ccc1O2
CHEMBL3962806,IC50,'=',120.0,nM,6.92,CHEMBL4822,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(Cl)cc3F)ccc1Oc1ncc(Br)cc12
CHEMBL3905117,IC50,'=',2.4,nM,8.62,CHEMBL4822,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1c2cc(C2CC2)nc1F
CHEMBL3966650,IC50,'=',69.6,nM,7.16,CHEMBL4822,CCOc1cccnc1Nc1ccc2c(c1)C1(CCOC(N)=N1)c1cc(OC)cc(F)c1O2
CHEMBL3910114,IC50,'=',1.3,nM,8.89,CHEMBL4822,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4cncc(F)c4)nc(F)c2O3)cn1
CHEMBL3974459,IC50,'=',38.6,nM,7.41,CHEMBL4822,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1cnc(Cl)cc12
CHEMBL3908554,IC50,'=',1.4,nM,8.85,CHEMBL4822,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4cncc(F)c4)nc(F)c2O3)nc1
CHEMBL3948791,IC50,'=',0.8,nM,9.1,CHEMBL4822,Cc1nc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4ccnc(F)c4)nc(F)c2O3)cs1
CHEMBL3978732,IC50,'=',1.7,nM,8.77,CHEMBL4822,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCOCC4)ncc2O3)cn1
CHEMBL3984506,IC50,'=',3.1,nM,8.51,CHEMBL4822,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCCOC4)ncc2O3)cn1
CHEMBL3971440,IC50,'=',1.0,nM,9.0,CHEMBL4822,N#Cc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4ccnc(F)c4)cc(F)c2O3)nc1
